,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
99,How Do You Want It (feat. Krept & Konan and Bandokay),Swarmz,1.0,4bo8wLRodh0QSqCdgqbxUs,How Do You Want It (feat. Krept & Konan and Bandokay),spotify:track:4bo8wLRodh0QSqCdgqbxUs,2020-08-27,0.259,0.761,225590.0,0.656,1.0,0.0,11.0,0.0957,-6.468,0.0,61.0,0.338,110.294,4.0,0.6,1.0
100,Come Over (feat. Anne-Marie & Tion Wayne),Rudimental,1.0,4eVU4U063iMLFJFXb9kzkb,Come Over (feat. Anne-Marie & Tion Wayne),spotify:track:4eVU4U063iMLFJFXb9kzkb,2020-08-28,0.0442,0.797,206657.0,0.672,0.0,0.0027,8.0,0.149,-6.135,1.0,73.0,0.0477,131.978,4.0,0.561,1.0
103,B4 The Storm,Internet Money,9.0,2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),spotify:track:2rFsFjq0D9JAmc0APpCO6P,2020-08-29,0.114,0.761,174729.0,0.517,1.0,0.0,5.0,0.157,-6.916,1.0,80.0,0.0927,147.912,4.0,0.46,1.0
104,Daisies,Katy Perry,1.0,4uqh9bualXNHXXwO2wPorc,Daisies,spotify:track:4uqh9bualXNHXXwO2wPorc,2020-05-15,0.0837,0.639,173123.0,0.546,0.0,0.0,1.0,0.122,-5.382,1.0,79.0,0.0407,122.179,4.0,0.149,1.0
106,Dynamite (DayTime Version),BTS,1.0,0t1kP63rueHleOhQkYSXFY,Dynamite,spotify:track:0t1kP63rueHleOhQkYSXFY,2020-08-28,0.0112,0.746,199053.0,0.765,0.0,0.0,6.0,0.0936,-4.41,0.0,94.0,0.0993,114.044,4.0,0.737,1.0
107,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,1.0,6NJfIydBMYrXvlaXsFxmc8,Ain't It Different (feat. AJ Tracey & Stormzy),spotify:track:6NJfIydBMYrXvlaXsFxmc8,2020-08-20,0.00988,0.767,196363.0,0.569,1.0,1.45e-05,4.0,0.109,-6.805,0.0,78.0,0.216,77.052,4.0,0.524,1.0
108,Vera Lynn Remembers - The Songs That Won World War 2,Vera Lynn,22.0,5qOJKE1CJOZbiasVSUbqEW,Land of Hope and Glory (Adapted from 'Pomp & Circumstance' No 1),spotify:track:5qOJKE1CJOZbiasVSUbqEW,1994-05-31,0.813,0.107,176600.0,0.276,0.0,0.0,5.0,0.112,-12.168,1.0,35.0,0.0315,176.759,3.0,0.25,1.0
109,Tick Tock (feat. 24kGoldn),Clean Bandit,1.0,27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),spotify:track:27u7t9d7ZQoyjsCROHuZJ3,2020-08-21,0.369,0.779,178373.0,0.705,0.0,7.91e-06,0.0,0.124,-3.895,1.0,87.0,0.0344,101.022,4.0,0.946,1.0
110,Crabs In A Bucket,Nines,6.0,4Dech2aFB9vMxRFF4rJAM1,Airplane Mode (feat. NSG),spotify:track:4Dech2aFB9vMxRFF4rJAM1,2020-08-28,0.0343,0.593,237784.0,0.701,1.0,0.0,5.0,0.0841,-4.587,0.0,65.0,0.32,134.814,5.0,0.727,1.0
111,Daily Duppy (feat. GRM Daily),Fredo,1.0,65VcwXOF7IR5YMXGNhfXQI,Daily Duppy (feat. GRM Daily),spotify:track:65VcwXOF7IR5YMXGNhfXQI,2020-08-17,0.105,0.591,369405.0,0.859,1.0,0.0,2.0,0.141,-4.451,1.0,64.0,0.356,113.087,5.0,0.441,1.0
112,Hype Gym,Various Artists,23.0,3cYAXZ3EwQB1h0ZpBj0sV0,Safe To Say,spotify:track:3cYAXZ3EwQB1h0ZpBj0sV0,2020-12-11,0.0469,0.739,130000.0,0.589,1.0,0.0,10.0,0.152,-6.972,0.0,0.0,0.396,142.035,4.0,0.367,1.0
114,Imploding The Mirage,The Killers,1.0,5NnQpVPJKpFdGFkIdY1Gds,My Own Soul’s Warning,spotify:track:5NnQpVPJKpFdGFkIdY1Gds,2020-08-21,0.00133,0.355,274453.0,0.963,0.0,0.00252,7.0,0.0859,-3.482,1.0,63.0,0.132,152.05,4.0,0.0923,1.0
115,Baby,Madison Beer,1.0,7LjEQ8GsQiUNVakV6TZI0e,Baby,spotify:track:7LjEQ8GsQiUNVakV6TZI0e,2020-08-21,0.0799,0.705,207734.0,0.707,0.0,0.0,0.0,0.149,-5.174,1.0,79.0,0.0534,117.974,4.0,0.452,1.0
116,"The Plan (From the Motion Picture ""TENET"")",Travis Scott,1.0,551xyaSJsg8hILXFq9JdST,"The Plan - From the Motion Picture ""TENET""",spotify:track:551xyaSJsg8hILXFq9JdST,2020-08-22,0.0922,0.433,185850.0,0.443,1.0,0.000293,1.0,0.117,-10.568,0.0,75.0,0.0361,79.903,3.0,0.0363,1.0
117,Laugh Now Cry Later (feat. Lil Durk),Drake,1.0,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),spotify:track:2SAqBLGA283SUiwJ3xOUVI,2020-08-14,0.244,0.761,261492.0,0.518,1.0,3.47e-05,0.0,0.107,-8.871,1.0,92.0,0.134,133.976,4.0,0.522,1.0
118,Midnight Sky,Miley Cyrus,1.0,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,spotify:track:27ycaQnQAxaPiyeg3nr2aB,2020-08-14,0.00115,0.705,223279.0,0.814,0.0,0.00312,4.0,0.203,-5.466,0.0,90.0,0.0346,110.0,4.0,0.259,1.0
120,Crabs In A Bucket,Nines,3.0,77HIFtJNTkHh3t3M3yyzhS,Clout,spotify:track:77HIFtJNTkHh3t3M3yyzhS,2020-08-28,0.0315,0.722,155837.0,0.677,1.0,1.43e-06,5.0,0.096,-5.057,0.0,56.0,0.308,177.0,4.0,0.484,1.0
121,Mood (feat. iann dior),24kGoldn,1.0,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),spotify:track:3tjFYV6RSFtuktYl3ZtYcq,2020-07-24,0.221,0.7,140525.0,0.722,1.0,0.0,7.0,0.272,-3.558,0.0,99.0,0.0369,90.989,4.0,0.756,1.0
122,Twice As Tall,Burna Boy,14.0,3qvZW1bLvAsJIUhYcuvf4F,Real Life (feat. Stormzy),spotify:track:3qvZW1bLvAsJIUhYcuvf4F,2020-08-13,0.147,0.594,197933.0,0.568,1.0,4.01e-05,0.0,0.339,-7.268,1.0,70.0,0.0701,132.348,5.0,0.407,1.0
123,Euphoria (Original Score from the HBO Series),Labrinth,12.0,6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,spotify:track:6N22FZs2ZhPBYi3b9XPajV,2019-10-04,0.471,0.316,153294.0,0.63,0.0,0.262,5.0,0.205,-5.963,1.0,86.0,0.117,89.643,1.0,0.313,1.0
124,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1.0,02kDW379Yfd5PzW5A6vuGt,Lemonade,spotify:track:02kDW379Yfd5PzW5A6vuGt,2020-08-14,0.256,0.799,195428.0,0.66,1.0,0.0,1.0,0.111,-6.153,0.0,93.0,0.079,140.04,4.0,0.471,1.0
125,A Celebration Of Endings,Biffy Clyro,6.0,20wnO4hGXbWvIPDEmED8gM,Space,spotify:track:20wnO4hGXbWvIPDEmED8gM,2020-08-14,0.206,0.457,235946.0,0.559,0.0,0.0,10.0,0.193,-5.17,1.0,66.0,0.027,156.907,3.0,0.41,1.0
126,Smile,Katy Perry,1.0,3DXdjHnePKnh6oXw2ZgGSl,Smile,spotify:track:3DXdjHnePKnh6oXw2ZgGSl,2020-07-10,0.0238,0.783,166898.0,0.912,0.0,0.0,0.0,0.339,-3.713,1.0,72.0,0.243,98.025,4.0,0.749,1.0
127,Fine Line,Harry Styles,6.0,1ZMiCix7XSAbfAJlEZWMCp,Falling,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,2019-12-13,0.839,0.567,240133.0,0.267,0.0,1.46e-06,4.0,0.089,-6.502,1.0,88.0,0.0299,110.011,4.0,0.0592,1.0
128,A Star Is Born Soundtrack,Lady Gaga,12.0,2VxeLyX666F8uXCJ0dZF8B,Shallow,spotify:track:2VxeLyX666F8uXCJ0dZF8B,2018-10-05,0.371,0.572,215733.0,0.385,0.0,0.0,7.0,0.231,-6.362,1.0,86.0,0.0308,95.799,4.0,0.323,1.0
129,WAP (feat. Megan Thee Stallion),Cardi B,1.0,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),spotify:track:4Oun2ylbjFKMPTiaSbbCih,2020-08-07,0.0194,0.935,187541.0,0.454,1.0,0.0,1.0,0.0824,-7.509,1.0,95.0,0.375,133.073,4.0,0.357,1.0
131,Legends Never Die,Juice WRLD,7.0,6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),spotify:track:6wQlQrTY5mVS8EGaFZVwVF,2020-07-10,0.224,0.694,196180.0,0.685,1.0,0.0,6.0,0.124,-6.535,0.0,84.0,0.133,158.831,4.0,0.306,1.0
132,We Won,D-Block Europe,1.0,1GpLHbaD73S3FZavoEmz0A,We Won,spotify:track:1GpLHbaD73S3FZavoEmz0A,2020-08-06,0.122,0.817,180000.0,0.467,1.0,0.0,8.0,0.0746,-10.385,1.0,60.0,0.0596,108.015,4.0,0.439,1.0
133,Tickets To My Downfall,Machine Gun Kelly,11.0,7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),spotify:track:7kDUspsoYfLkWnZR7qwHZl,2020-09-25,0.00473,0.731,139460.0,0.675,1.0,0.0,5.0,0.141,-5.134,0.0,88.0,0.0434,124.939,4.0,0.298,1.0
134,FIXTAPE,Popcaan,4.0,24SDeYAeTFda8OUzVI1VR6,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),spotify:track:24SDeYAeTFda8OUzVI1VR6,2020-08-07,0.478,0.571,259651.0,0.747,0.0,0.0,7.0,0.116,-4.659,1.0,73.0,0.17,106.253,4.0,0.635,1.0
135,Some Say (Felix Jaehn Remix),Nea,1.0,7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,2020-01-10,0.406,0.682,186878.0,0.7,0.0,0.0,6.0,0.174,-5.591,1.0,83.0,0.0397,120.03,4.0,0.637,1.0
136,Ecstasy (Over & Over),Prospa,1.0,2nHBfIdQ4ndFNaWilLdBUN,Ecstasy (Over & Over),spotify:track:2nHBfIdQ4ndFNaWilLdBUN,2020-05-15,0.00426,0.757,216796.0,0.82,0.0,0.421,10.0,0.173,-4.999,1.0,63.0,0.0406,128.012,4.0,0.656,1.0
137,Kid Krow,Conan Gray,10.0,4xqrdfXkTW4T0RauPLv3WA,Heather,spotify:track:4xqrdfXkTW4T0RauPLv3WA,2020-03-20,0.584,0.357,198040.0,0.425,0.0,0.0,5.0,0.322,-7.301,1.0,93.0,0.0333,102.078,3.0,0.27,1.0
140,my future,Billie Eilish,1.0,2ygvZOXrIeVL4xZmAWJT2C,my future,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,2020-07-30,0.795,0.444,208155.0,0.309,0.0,0.132,8.0,0.352,-10.956,1.0,84.0,0.062,104.745,4.0,0.0875,1.0
141,My Oasis (feat. Burna Boy),Sam Smith,1.0,2KoHxhRyWxJzA0VafWd5Nk,My Oasis (feat. Burna Boy),spotify:track:2KoHxhRyWxJzA0VafWd5Nk,2020-07-30,0.569,0.691,179916.0,0.474,0.0,0.000626,10.0,0.099,-8.742,0.0,76.0,0.0583,143.783,4.0,0.381,1.0
142,Gareth Malone’s Great British Home Chorus,Gareth Malone’s Great British Home Chorus,5.0,1XINFdwM4Aercme5mRBxaw,You Are My Sunshine - Instrumental,spotify:track:1XINFdwM4Aercme5mRBxaw,2020-07-31,0.851,0.397,219518.0,0.371,0.0,0.823,8.0,0.138,-10.153,1.0,9.0,0.0266,76.035,4.0,0.0986,1.0
143,TEE (feat. Loski),JAY1,1.0,0U5yNRr9SZTupENUtOCsvf,TEE (feat. Loski),spotify:track:0U5yNRr9SZTupENUtOCsvf,2020-07-29,0.0176,0.914,180845.0,0.513,1.0,0.0,1.0,0.2,-8.637,0.0,62.0,0.287,142.05,4.0,0.719,1.0
144,"10,000 Towns",Eli Young Band,1.0,4hnK8P3v7kE7T4PMBYwRhu,Drunk Last Night,spotify:track:4hnK8P3v7kE7T4PMBYwRhu,2013-01-01,0.052,0.528,219213.0,0.856,0.0,0.0,7.0,0.0988,-4.605,1.0,56.0,0.0351,87.019,4.0,0.572,1.0
145,Rari (Chapter 1),Octavian,2.0,0M52bTppxI3QQxan8ftIsY,Rari (feat. Future),spotify:track:0M52bTppxI3QQxan8ftIsY,2020-07-27,0.00757,0.574,125512.0,0.812,1.0,0.0,9.0,0.15,-4.181,0.0,63.0,0.396,147.734,4.0,0.488,1.0
146,ENERGY (Deluxe),Disclosure,14.0,6D06baqEPuaSseCz4kJKKl,Douha (Mali Mali) (Joe Goddard Remix / Edit),spotify:track:6D06baqEPuaSseCz4kJKKl,2020-12-04,4.28e-05,0.742,208306.0,0.884,0.0,0.765,11.0,0.112,-6.267,0.0,45.0,0.037,123.999,4.0,0.445,1.0
147,By Any Means,Jorja Smith,1.0,2UWnZrXLXIyfMgNvJr2KUa,By Any Means,spotify:track:2UWnZrXLXIyfMgNvJr2KUa,2020-07-30,0.149,0.75,225631.0,0.418,0.0,1.72e-06,11.0,0.0857,-10.412,1.0,69.0,0.244,104.981,4.0,0.442,1.0
148,The Lion King: The Gift,Beyoncé,19.0,6tgEc2O1uFHcZDKPoo6PC8,ALREADY,spotify:track:6tgEc2O1uFHcZDKPoo6PC8,2019-07-19,0.0846,0.647,222529.0,0.732,0.0,0.0,2.0,0.597,-5.846,1.0,72.0,0.0891,67.295,3.0,0.548,1.0
150,Lighter (feat. KSI),Nathan Dawe,1.0,5lWUeSYO61UYgNlFlqcwYl,Lighter (feat. KSI),spotify:track:5lWUeSYO61UYgNlFlqcwYl,2020-07-24,0.0214,0.703,182439.0,0.837,0.0,4.45e-05,8.0,0.104,-3.606,1.0,78.0,0.0395,124.953,4.0,0.356,1.0
151,folklore,Taylor Swift,2.0,4R2kfaDFhslZEMJqAFNpdd,cardigan,spotify:track:4R2kfaDFhslZEMJqAFNpdd,2020-07-24,0.537,0.613,239560.0,0.581,0.0,0.000345,0.0,0.25,-8.588,0.0,84.0,0.0424,130.033,4.0,0.551,1.0
152,folklore,Taylor Swift,4.0,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),spotify:track:4pvb0WLRcMtbPGmtejJJ6y,2020-07-24,0.778,0.298,285634.0,0.38,0.0,5.62e-05,6.0,0.11,-8.426,1.0,83.0,0.0287,75.602,4.0,0.152,1.0
153,folklore,Taylor Swift,1.0,0Jlcvv8IykzHaSmj49uNW8,the 1,spotify:track:0Jlcvv8IykzHaSmj49uNW8,2020-07-24,0.757,0.777,210251.0,0.357,1.0,7.28e-06,0.0,0.108,-6.942,1.0,81.0,0.0522,139.883,4.0,0.172,1.0
154,Holiday,Little Mix,1.0,44gz3bzhdcGUFgA5oc1wSu,Holiday,spotify:track:44gz3bzhdcGUFgA5oc1wSu,2020-07-24,0.076,0.712,213596.0,0.676,0.0,0.0,5.0,0.0669,-5.965,1.0,74.0,0.184,106.156,4.0,0.648,1.0
156,Take You Dancing,Jason Derulo,1.0,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,spotify:track:59qrUpoplZxbIZxk6X0Bm3,2020-07-22,0.0332,0.789,190306.0,0.711,0.0,0.0,2.0,0.0876,-4.248,1.0,91.0,0.041,112.985,4.0,0.753,1.0
157,On Me,Loski,1.0,5b9vnDYRTnqgOv0kPVjLLg,On Me,spotify:track:5b9vnDYRTnqgOv0kPVjLLg,2020-07-23,0.328,0.801,258146.0,0.529,1.0,0.0,5.0,0.127,-6.703,0.0,58.0,0.357,142.159,4.0,0.458,1.0
158,Lewis Street,J. Cole,2.0,1ZvBVbsaNqHEP6ymXaPGlj,Lion King On Ice,spotify:track:1ZvBVbsaNqHEP6ymXaPGlj,2020-07-22,0.0819,0.732,210586.0,0.663,1.0,0.0,6.0,0.115,-7.616,0.0,72.0,0.192,139.964,4.0,0.227,1.0
159,you broke me first,Tate McRae,1.0,45bE4HXI0AwGZXfZtMp8JR,you broke me first,spotify:track:45bE4HXI0AwGZXfZtMp8JR,2020-04-17,0.786,0.642,169265.0,0.374,0.0,0.0,4.0,0.0906,-9.386,1.0,94.0,0.0545,124.099,4.0,0.0799,1.0
160,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1.0,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),spotify:track:0EhpEsp4L0oRGM0vmeaN5e,2020-07-24,0.00536,0.571,232253.0,0.693,0.0,0.0,6.0,0.173,-8.234,0.0,91.0,0.0545,168.169,4.0,0.393,1.0
161,Lewis Street,J. Cole,1.0,0FlfN5cbUUpIHCRH8X1M44,The Climb Back,spotify:track:0FlfN5cbUUpIHCRH8X1M44,2020-07-22,0.0398,0.61,304640.0,0.569,1.0,0.0,10.0,0.337,-9.447,0.0,74.0,0.345,81.409,4.0,0.287,1.0
162,DISCO (Deluxe),Kylie Minogue,6.0,6FG0Mgz3S4aiCIheLLzJTr,Say Something,spotify:track:6FG0Mgz3S4aiCIheLLzJTr,2020-11-06,0.027,0.635,212546.0,0.845,0.0,0.0128,0.0,0.135,-4.816,0.0,65.0,0.0525,107.013,4.0,0.463,1.0
163,Nobody's Love,Maroon 5,1.0,3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,spotify:track:3kwgqoBqTwoAH4nT29TYrq,2020-07-24,0.31,0.486,211253.0,0.567,0.0,0.0,1.0,0.0949,-6.456,1.0,79.0,0.0379,93.68,4.0,0.154,1.0
164,Tap In,Saweetie,1.0,4Hpib09wXgD84w4uwTPnYD,Tap In,spotify:track:4Hpib09wXgD84w4uwTPnYD,2020-06-17,0.00576,0.954,139413.0,0.696,1.0,0.000498,10.0,0.0754,-7.117,0.0,81.0,0.204,100.036,4.0,0.432,1.0
165,GREECE (feat. Drake),DJ Khaled,1.0,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),spotify:track:35RJhm1pEovTBwnNR0zWad,2020-07-16,0.0743,0.695,218901.0,0.343,1.0,1.04e-06,5.0,0.107,-10.798,1.0,86.0,0.0432,85.84,4.0,0.229,1.0
166,Only You Freestyle,Headie One,1.0,4OENnoidV0h8gJV6bhrw7r,Only You Freestyle,spotify:track:4OENnoidV0h8gJV6bhrw7r,2020-07-20,0.562,0.68,248936.0,0.826,1.0,0.0,5.0,0.254,-2.561,1.0,74.0,0.27,146.95,4.0,0.804,1.0
167,POPSTAR (feat. Drake),DJ Khaled,1.0,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),spotify:track:6EDO9iiTtwNv6waLwa1UUq,2020-07-17,0.057,0.8,200221.0,0.56,1.0,0.0,5.0,0.134,-4.818,0.0,89.0,0.261,163.071,4.0,0.45,1.0
168,Meet The Woo,Pop Smoke,6.0,79s5XnCN4TJKTVMSmOx8Ep,Dior,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,2019-07-26,0.212,0.548,216386.0,0.805,1.0,0.000389,7.0,0.408,-5.732,1.0,86.0,0.351,142.094,4.0,0.648,1.0
169,On Deck,Abra Cadabra,1.0,34YkG2pMNOldalZtevHztN,On Deck,spotify:track:34YkG2pMNOldalZtevHztN,2020-07-16,0.407,0.482,179534.0,0.749,1.0,0.0,6.0,0.0911,-7.597,0.0,67.0,0.317,108.557,3.0,0.611,1.0
170,What's Love Got to Do with It,Kygo,1.0,3Be7CLdHZpyzsVijme39cW,What's Love Got to Do with It,spotify:track:3Be7CLdHZpyzsVijme39cW,2020-07-17,0.275,0.75,208156.0,0.664,0.0,0.0,8.0,0.0632,-5.908,0.0,81.0,0.154,105.023,4.0,0.617,1.0
172,Future Nostalgia,Dua Lipa,7.0,1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,2020-03-27,0.033,0.627,208505.0,0.69,0.0,0.0,10.0,0.0742,-5.396,0.0,80.0,0.139,122.053,4.0,0.627,1.0
173,To Be Young (feat. Doja Cat),Anne-Marie,1.0,4YAg8h8WliHZlW5wuv8Jpk,To Be Young (feat. Doja Cat),spotify:track:4YAg8h8WliHZlW5wuv8Jpk,2020-07-13,0.241,0.525,194758.0,0.649,1.0,0.0,8.0,0.129,-4.802,1.0,73.0,0.0655,155.995,4.0,0.286,1.0
174,Black,dutchavelli,1.0,3PfZ5k91tflSkuOKP2IOk7,Black,spotify:track:3PfZ5k91tflSkuOKP2IOk7,2020-07-16,0.0993,0.643,163750.0,0.626,1.0,0.0,1.0,0.355,-9.189,1.0,57.0,0.452,97.867,5.0,0.719,1.0
175,Love Will Tear Us Apart,Joy Division,1.0,34iOH7LY3vme5rQxsVILZ4,Love Will Tear Us Apart - 2020 Remaster,spotify:track:34iOH7LY3vme5rQxsVILZ4,1980-06-01,0.000541,0.527,208453.0,0.923,0.0,0.765,2.0,0.127,-7.458,1.0,68.0,0.0379,146.924,4.0,0.899,1.0
176,Live Without Your Love (with Steve Lacy),Love Regenerator,1.0,3XnvNOjFKyFyNvxlXy1DXm,Live Without Your Love (with Steve Lacy),spotify:track:3XnvNOjFKyFyNvxlXy1DXm,2020-07-16,0.132,0.67,205125.0,0.833,0.0,0.195,7.0,0.109,-8.365,1.0,68.0,0.0522,127.984,4.0,0.522,1.0
177,Pray 4 Love (Deluxe),Rod Wave,19.0,0qJeyYAgv6UpvewUxRXAhb,Rags2Riches 2 (feat. Lil Baby),spotify:track:0qJeyYAgv6UpvewUxRXAhb,2020-08-07,0.147,0.874,235987.0,0.443,1.0,0.0,5.0,0.124,-9.628,0.0,80.0,0.241,118.004,4.0,0.298,1.0
179,Rise Above Hate,Unknown T,7.0,33tQxnt1Q1kuJXN5TfrMDA,Main Squeeze (feat. Young T & Bugsey),spotify:track:33tQxnt1Q1kuJXN5TfrMDA,2020-07-17,0.395,0.848,183433.0,0.758,1.0,0.0,4.0,0.101,-5.724,0.0,51.0,0.22,106.055,4.0,0.905,1.0
180,Legends Never Die,Juice WRLD,12.0,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),spotify:track:2Y0wPrPQBrGhoLn14xRYCG,2020-07-10,0.0172,0.625,205484.0,0.814,1.0,0.0,0.0,0.158,-5.181,1.0,89.0,0.0657,144.991,4.0,0.535,1.0
181,Legends Never Die,Juice WRLD,15.0,2U5WueTLIK5WJLD7mvDODv,Wishing Well,spotify:track:2U5WueTLIK5WJLD7mvDODv,2020-07-10,0.00336,0.65,194621.0,0.613,1.0,0.0,9.0,0.267,-6.13,0.0,90.0,0.128,149.972,4.0,0.0804,1.0
182,Plain Jane,D-Block Europe,1.0,3um4i2Iz7V1k3xoovwg91R,Plain Jane,spotify:track:3um4i2Iz7V1k3xoovwg91R,2020-07-09,0.727,0.712,169795.0,0.512,1.0,0.0,4.0,0.112,-10.653,0.0,56.0,0.35,146.991,4.0,0.272,1.0
184,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,1.0,38iBrrbbXyWaSPkmuDNgjZ,The Adventures of Moon Man & Slim Shady (with Eminem),spotify:track:38iBrrbbXyWaSPkmuDNgjZ,2020-07-10,0.226,0.88,264833.0,0.787,1.0,0.0,8.0,0.12,-5.189,1.0,75.0,0.118,113.018,4.0,0.588,1.0
185,Looking For Me,Paul Woolford,1.0,5dvGLnXYsBUQLAmJHBYgrN,Looking For Me,spotify:track:5dvGLnXYsBUQLAmJHBYgrN,2020-06-24,0.00441,0.641,211452.0,0.529,0.0,0.000862,6.0,0.0809,-11.536,1.0,67.0,0.0288,121.027,4.0,0.449,1.0
186,Life On Earth - EP,Summer Walker,3.0,2aSM4sbNN7cSmpYOG0sf46,My Affection (with PARTYNEXTDOOR),spotify:track:2aSM4sbNN7cSmpYOG0sf46,2020-07-10,0.333,0.632,213933.0,0.495,1.0,0.0,7.0,0.0941,-8.335,1.0,69.0,0.143,77.083,4.0,0.233,1.0
187,Rise Above Hate,Unknown T,2.0,7A463Loc9qD0NXE7IJG53J,Deh Deh,spotify:track:7A463Loc9qD0NXE7IJG53J,2020-07-17,0.551,0.573,226011.0,0.708,1.0,0.00212,8.0,0.554,-8.282,1.0,49.0,0.381,93.148,5.0,0.371,1.0
188,Coño,Jason Derulo,1.0,5DV4ZSCqbFv74ui3ZhimXo,Coño,spotify:track:5DV4ZSCqbFv74ui3ZhimXo,2020-07-03,0.000554,0.899,111852.0,0.528,1.0,0.0101,9.0,0.105,-5.442,1.0,77.0,0.181,100.037,4.0,0.456,1.0
190,Life On Earth - EP,Summer Walker,1.0,6qwLieyhZ2vhn3xuIOrw32,Let It Go,spotify:track:6qwLieyhZ2vhn3xuIOrw32,2020-07-10,0.0796,0.651,191586.0,0.477,1.0,0.0,2.0,0.1,-6.775,1.0,60.0,0.0443,112.668,4.0,0.217,1.0
192,West Ten,AJ Tracey,1.0,33EGYJLLwz56YIP5Ex9VKs,West Ten,spotify:track:33EGYJLLwz56YIP5Ex9VKs,2020-07-02,0.334,0.843,213692.0,0.852,1.0,0.0,10.0,0.111,-3.816,0.0,76.0,0.0565,129.972,4.0,0.845,1.0
193,Shoot For The Stars Aim For The Moon,Pop Smoke,10.0,1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),spotify:track:1H7KnK26kc1YyellpbINEn,2020-07-03,0.0221,0.49,201600.0,0.618,1.0,3.77e-06,1.0,0.259,-5.655,1.0,86.0,0.104,99.7,4.0,0.286,1.0
194,Shoot For The Stars Aim For The Moon,Pop Smoke,3.0,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),spotify:track:0PvFJmanyNQMseIFrU708S,2020-07-03,0.114,0.823,190476.0,0.586,1.0,0.0,6.0,0.193,-6.606,0.0,94.0,0.2,125.971,4.0,0.347,1.0
195,Head & Heart (feat. MNEK),Joel Corry,1.0,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,2020-07-03,0.168,0.734,166028.0,0.874,0.0,1.14e-05,8.0,0.0489,-3.158,1.0,93.0,0.0662,122.953,4.0,0.905,1.0
196,Shoot For The Stars Aim For The Moon,Pop Smoke,13.0,5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),spotify:track:5rZlwNFl01HqLWBQGryKSm,2020-07-03,0.487,0.48,213333.0,0.602,1.0,0.0,10.0,0.0848,-6.335,0.0,89.0,0.368,179.798,4.0,0.269,1.0
197,Woi,Digga D,1.0,69F4G9WD5U1vKrpaCiLznl,Woi,spotify:track:69F4G9WD5U1vKrpaCiLznl,2020-07-02,0.815,0.858,182142.0,0.584,1.0,0.0,5.0,0.224,-7.48,1.0,72.0,0.379,140.208,4.0,0.714,1.0
198,Featuring Ty Dolla $ign,Ty Dolla $ign,25.0,3Q5cLvkKsHJvYltf8k7HkO,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",spotify:track:3Q5cLvkKsHJvYltf8k7HkO,2020-10-22,0.0573,0.818,231618.0,0.598,0.0,1.32e-06,10.0,0.634,-5.948,0.0,74.0,0.113,111.052,4.0,0.331,1.0
199,"Circles (feat. OFB, Bandokay & Double Lz)",Deno,1.0,5TazMTxxEsLZMwnjjdb5t9,"Circles (feat. OFB, Bandokay & Double Lz)",spotify:track:5TazMTxxEsLZMwnjjdb5t9,2020-07-02,0.349,0.893,179154.0,0.643,1.0,0.0,11.0,0.105,-5.512,0.0,64.0,0.377,142.018,4.0,0.471,1.0
